,flick_pitch,flick_time,iteration,jump1_pitch,jump1_time,jump2_pitch,jump2_time,maxSpeed_action,minSpeed_action,result,timestamp
85,-1.0,0.15,85.0,0.33333333333333326,0.15000000000000002,-0.33333333333333337,0.22,50.0,0.0,FAIL: Timeout,2020-12-17 18:16:17.724081
86,0.33333333333333326,0.15,86.0,-1.0,0.15000000000000002,0.33333333333333326,0.22,400.0,350.0,FAIL: Timeout,2020-12-17 18:16:28.895436
87,-0.33333333333333337,0.15,87.0,0.33333333333333326,0.25,1.0,0.22,250.0,0.0,FAIL: NoTouch,2020-12-17 18:16:40.090713
88,1.0,0.35,88.0,1.0,0.25,0.33333333333333326,0.12000000000000001,1150.0,700.0,FAIL: NoTouch,2020-12-17 18:16:51.299523
89,-1.0,0.55,89.0,1.0,0.05,1.0,0.02,950.0,700.0,FAIL: NoTouch,2020-12-17 18:17:02.492909
90,-1.0,0.35,90.0,1.0,0.15000000000000002,-1.0,0.12000000000000001,250.0,0.0,FAIL: Timeout,2020-12-17 18:17:13.697367
91,0.33333333333333326,0.15,91.0,-0.33333333333333337,0.25,-1.0,0.02,800.0,350.0,FAIL: Timeout,2020-12-17 18:17:24.867596
92,0.33333333333333326,0.55,92.0,-1.0,0.05,0.33333333333333326,0.12000000000000001,250.0,0.0,FAIL: NoTouch,2020-12-17 18:17:36.061775
93,-1.0,0.55,93.0,0.33333333333333326,0.05,0.33333333333333326,0.12000000000000001,450.0,0.0,FAIL: NoTouch,2020-12-17 18:17:47.263202
94,-0.33333333333333337,0.55,94.0,-0.33333333333333337,0.05,1.0,0.12000000000000001,50.0,0.0,FAIL: NoTouch,2020-12-17 18:17:58.437636
95,0.33333333333333326,0.55,95.0,-0.33333333333333337,0.25,-0.33333333333333337,0.02,600.0,350.0,FAIL: Timeout,2020-12-17 18:18:09.632003
96,-1.0,0.15,96.0,-1.0,0.05,-0.33333333333333337,0.12000000000000001,50.0,0.0,FAIL: Timeout,2020-12-17 18:18:20.850021
97,0.33333333333333326,0.15,97.0,1.0,0.15000000000000002,-0.33333333333333337,0.12000000000000001,800.0,350.0,FAIL: NoTouch,2020-12-17 18:18:32.071736
98,-1.0,0.35,98.0,-0.33333333333333337,0.25,-0.33333333333333337,0.02,250.0,0.0,FAIL: Timeout,2020-12-17 18:18:43.299569
99,-0.33333333333333337,0.55,99.0,-0.33333333333333337,0.05,-1.0,0.22,50.0,0.0,FAIL: Timeout,2020-12-17 18:18:54.565387
100,-0.33333333333333337,0.55,100.0,1.0,0.05,-1.0,0.02,400.0,350.0,FAIL: Timeout,2020-12-17 18:19:05.757968
101,-1.0,0.15,101.0,0.33333333333333326,0.15000000000000002,1.0,0.02,50.0,0.0,FAIL: NoTouch,2020-12-17 18:19:16.940161
102,0.33333333333333326,0.55,102.0,0.33333333333333326,0.25,-1.0,0.12000000000000001,600.0,350.0,FAIL: NoTouch,2020-12-17 18:19:28.131215
103,-1.0,0.55,103.0,1.0,0.05,-1.0,0.02,1150.0,700.0,FAIL: Timeout,2020-12-17 18:19:39.340685
104,-0.33333333333333337,0.35,104.0,1.0,0.25,1.0,0.22,400.0,350.0,FAIL: NoTouch,2020-12-17 18:19:50.643763
105,1.0,0.55,105.0,0.33333333333333326,0.05,-0.33333333333333337,0.12000000000000001,750.0,700.0,FAIL: NoTouch,2020-12-17 18:20:01.859889
106,1.0,0.35,106.0,-1.0,0.25,-1.0,0.02,1150.0,700.0,FAIL: Timeout,2020-12-17 18:20:13.037220
107,-1.0,0.15,107.0,-0.33333333333333337,0.25,0.33333333333333326,0.02,750.0,700.0,FAIL: NoTouch,2020-12-17 18:20:24.261677
