,flick_pitch,flick_time,iteration,jump1_pitch,jump1_time,jump2_pitch,jump2_time,lead_distance,maxSpeed_action,minSpeed_action,result,start_x,timestamp
345,1.0,0.55,69.0,-1.0,0.25,0.33333333333333326,0.22,400.0,800.0,350.0,FAIL: NoTouch,-2048,2020-12-21 09:05:40.682215
346,-1.0,0.15,69.0,0.33333333333333326,0.05,-1.0,0.12000000000000001,1300.0,750.0,700.0,FAIL: Timeout,2048,2020-12-21 09:06:00.713285
347,-0.33333333333333337,0.55,69.0,-0.33333333333333337,0.25,-1.0,0.02,400.0,950.0,700.0,PASS: Medium,-256,2020-12-21 09:06:14.165691
348,-0.33333333333333337,0.35,69.0,0.33333333333333326,0.15000000000000002,-1.0,0.22,1000.0,1150.0,700.0,FAIL: Timeout,256,2020-12-21 09:06:34.209635
349,0.33333333333333326,0.55,69.0,-1.0,0.15000000000000002,1.0,0.12000000000000001,1300.0,600.0,350.0,FAIL: NoTouch,0,2020-12-21 09:06:54.267902
350,0.33333333333333326,0.35,70.0,-1.0,0.05,0.33333333333333326,0.02,1000.0,800.0,350.0,FAIL: NoTouch,-2048,2020-12-21 09:07:14.262508
351,-0.33333333333333337,0.15,70.0,1.0,0.05,1.0,0.22,400.0,250.0,0.0,FAIL: NoTouch,2048,2020-12-21 09:07:34.236952
352,1.0,0.35,70.0,1.0,0.25,-0.33333333333333337,0.02,1000.0,800.0,350.0,FAIL: NoTouch,-256,2020-12-21 09:07:54.279843
353,1.0,0.35,70.0,0.33333333333333326,0.15000000000000002,1.0,0.12000000000000001,1300.0,1150.0,700.0,FAIL: NoTouch,256,2020-12-21 09:08:14.237812
354,-0.33333333333333337,0.35,70.0,-0.33333333333333337,0.05,-1.0,0.22,1000.0,750.0,700.0,PASS: Fast,0,2020-12-21 09:08:26.711140
355,1.0,0.35,71.0,-1.0,0.05,-0.33333333333333337,0.22,1300.0,1150.0,700.0,FAIL: NoTouch,-2048,2020-12-21 09:08:46.782966
356,-1.0,0.15,71.0,1.0,0.15000000000000002,-1.0,0.12000000000000001,400.0,800.0,350.0,FAIL: Timeout,2048,2020-12-21 09:09:06.794857
357,0.33333333333333326,0.55,71.0,-0.33333333333333337,0.05,1.0,0.02,400.0,1150.0,700.0,FAIL: NoTouch,-256,2020-12-21 09:09:26.771014
358,-0.33333333333333337,0.15,71.0,-1.0,0.15000000000000002,0.33333333333333326,0.02,1300.0,400.0,350.0,PASS: Medium,256,2020-12-21 09:09:41.431714
359,-1.0,0.35,71.0,-0.33333333333333337,0.25,1.0,0.02,700.0,800.0,350.0,FAIL: NoTouch,0,2020-12-21 09:10:01.472439
360,1.0,0.35,72.0,-0.33333333333333337,0.05,-0.33333333333333337,0.02,700.0,50.0,0.0,FAIL: NoTouch,-2048,2020-12-21 09:10:21.552118
361,-1.0,0.55,72.0,0.33333333333333326,0.25,-0.33333333333333337,0.02,1000.0,450.0,0.0,FAIL: NoTouch,2048,2020-12-21 09:10:41.555324
362,0.33333333333333326,0.15,72.0,-0.33333333333333337,0.25,1.0,0.02,1000.0,950.0,700.0,FAIL: NoTouch,-256,2020-12-21 09:11:01.567053
363,0.33333333333333326,0.15,72.0,-0.33333333333333337,0.15000000000000002,0.33333333333333326,0.12000000000000001,1300.0,400.0,350.0,FAIL: Timeout,256,2020-12-21 09:11:21.593482
364,-0.33333333333333337,0.55,72.0,1.0,0.05,1.0,0.22,400.0,800.0,350.0,FAIL: NoTouch,0,2020-12-21 09:11:41.570392
365,1.0,0.15,73.0,-0.33333333333333337,0.15000000000000002,1.0,0.22,1300.0,950.0,700.0,FAIL: NoTouch,-2048,2020-12-21 09:12:01.568839
366,-0.33333333333333337,0.35,73.0,-1.0,0.05,-1.0,0.02,1300.0,50.0,0.0,FAIL: Timeout,2048,2020-12-21 09:12:21.549985
367,-0.33333333333333337,0.15,73.0,0.33333333333333326,0.05,1.0,0.22,700.0,50.0,0.0,PASS: Medium,-256,2020-12-21 09:12:37.643852
368,-1.0,0.15,73.0,0.33333333333333326,0.15000000000000002,-0.33333333333333337,0.12000000000000001,400.0,250.0,0.0,FAIL: NoTouch,256,2020-12-21 09:12:57.752950
369,1.0,0.55,73.0,-0.33333333333333337,0.25,-0.33333333333333337,0.12000000000000001,700.0,450.0,0.0,FAIL: NoTouch,0,2020-12-21 09:13:17.746901
370,-1.0,0.35,74.0,-0.33333333333333337,0.15000000000000002,-1.0,0.12000000000000001,1000.0,800.0,350.0,FAIL: NoTouch,-2048,2020-12-21 09:13:37.732012
371,0.33333333333333326,0.15,74.0,-0.33333333333333337,0.05,1.0,0.12000000000000001,1000.0,750.0,700.0,FAIL: NoTouch,2048,2020-12-21 09:13:57.737957
372,-0.33333333333333337,0.55,74.0,-1.0,0.25,0.33333333333333326,0.02,700.0,400.0,350.0,PASS: Medium,-256,2020-12-21 09:14:12.173945
373,0.33333333333333326,0.55,74.0,0.33333333333333326,0.05,-1.0,0.22,400.0,450.0,0.0,FAIL: NoTouch,256,2020-12-21 09:14:32.193831
374,-1.0,0.35,74.0,1.0,0.15000000000000002,0.33333333333333326,0.02,1000.0,400.0,350.0,FAIL: NoTouch,0,2020-12-21 09:14:52.201419
375,0.33333333333333326,0.35,75.0,1.0,0.25,0.33333333333333326,0.02,400.0,250.0,0.0,FAIL: NoTouch,-2048,2020-12-21 09:15:12.205450
376,-0.33333333333333337,0.15,75.0,-0.33333333333333337,0.15000000000000002,0.33333333333333326,0.02,1300.0,950.0,700.0,FAIL: NoTouch,2048,2020-12-21 09:15:32.188584
377,-1.0,0.35,75.0,-1.0,0.25,-1.0,0.02,1300.0,250.0,0.0,PASS: Medium,-256,2020-12-21 09:15:45.751865
378,0.33333333333333326,0.35,75.0,-1.0,0.15000000000000002,-1.0,0.02,700.0,50.0,0.0,PASS: Medium,256,2020-12-21 09:15:59.475505
379,0.33333333333333326,0.35,75.0,1.0,0.25,-0.33333333333333337,0.02,1000.0,750.0,700.0,FAIL: NoTouch,0,2020-12-21 09:16:19.493202
380,1.0,0.35,76.0,-1.0,0.05,1.0,0.12000000000000001,400.0,750.0,700.0,FAIL: NoTouch,-2048,2020-12-21 09:16:39.438256
381,-0.33333333333333337,0.35,76.0,1.0,0.15000000000000002,1.0,0.22,400.0,800.0,350.0,FAIL: NoTouch,2048,2020-12-21 09:16:59.401259
382,1.0,0.35,76.0,0.33333333333333326,0.25,0.33333333333333326,0.12000000000000001,400.0,250.0,0.0,FAIL: NoTouch,-256,2020-12-21 09:17:19.421106
383,-1.0,0.55,76.0,1.0,0.25,1.0,0.12000000000000001,400.0,50.0,0.0,PASS: Slow,256,2020-12-21 09:17:36.315176
384,-1.0,0.15,76.0,1.0,0.25,-1.0,0.02,400.0,450.0,0.0,PASS: Medium,0,2020-12-21 09:17:49.746836
385,0.33333333333333326,0.55,77.0,1.0,0.15000000000000002,1.0,0.02,1300.0,750.0,700.0,FAIL: NoTouch,-2048,2020-12-21 09:18:09.835978
386,0.33333333333333326,0.15,77.0,-1.0,0.15000000000000002,1.0,0.02,700.0,250.0,0.0,FAIL: NoTouch,2048,2020-12-21 09:18:29.829552
387,0.33333333333333326,0.35,77.0,-1.0,0.25,1.0,0.02,700.0,950.0,700.0,FAIL: NoTouch,-256,2020-12-21 09:18:49.842562
388,1.0,0.55,77.0,0.33333333333333326,0.05,-1.0,0.02,1000.0,50.0,0.0,PASS: Medium,256,2020-12-21 09:19:03.404048
389,0.33333333333333326,0.35,77.0,-1.0,0.25,0.33333333333333326,0.22,700.0,600.0,350.0,FAIL: NoTouch,0,2020-12-21 09:19:23.412410
390,0.33333333333333326,0.35,78.0,0.33333333333333326,0.05,1.0,0.22,1000.0,250.0,0.0,FAIL: NoTouch,-2048,2020-12-21 09:19:43.349059
391,-1.0,0.55,78.0,-0.33333333333333337,0.25,-1.0,0.22,700.0,750.0,700.0,FAIL: NoTouch,2048,2020-12-21 09:20:03.349864
392,-1.0,0.15,78.0,1.0,0.25,-0.33333333333333337,0.12000000000000001,1000.0,750.0,700.0,FAIL: Timeout,-256,2020-12-21 09:20:23.271333
393,0.33333333333333326,0.55,78.0,0.33333333333333326,0.05,0.33333333333333326,0.22,700.0,1150.0,700.0,FAIL: NoTouch,256,2020-12-21 09:20:43.236984
394,-1.0,0.15,78.0,1.0,0.15000000000000002,-1.0,0.12000000000000001,400.0,1150.0,700.0,FAIL: Timeout,0,2020-12-21 09:21:03.169677
395,-0.33333333333333337,0.35,79.0,-0.33333333333333337,0.15000000000000002,-1.0,0.02,700.0,1150.0,700.0,FAIL: NoTouch,-2048,2020-12-21 09:21:23.135454
396,0.33333333333333326,0.35,79.0,-0.33333333333333337,0.05,-1.0,0.22,1000.0,250.0,0.0,FAIL: NoTouch,2048,2020-12-21 09:21:43.110708
397,-0.33333333333333337,0.15,79.0,1.0,0.15000000000000002,-0.33333333333333337,0.12000000000000001,400.0,600.0,350.0,FAIL: NoTouch,-256,2020-12-21 09:22:03.066143
398,-0.33333333333333337,0.35,79.0,-1.0,0.05,-0.33333333333333337,0.22,700.0,750.0,700.0,PASS: Medium,256,2020-12-21 09:22:17.059804
399,-1.0,0.35,79.0,0.33333333333333326,0.25,0.33333333333333326,0.02,1000.0,600.0,350.0,FAIL: NoTouch,0,2020-12-21 09:22:36.986163
400,-1.0,0.35,80.0,-1.0,0.05,-1.0,0.02,1000.0,250.0,0.0,FAIL: NoTouch,-2048,2020-12-21 09:22:56.956543
401,-0.33333333333333337,0.35,80.0,-1.0,0.25,-1.0,0.02,1300.0,250.0,0.0,FAIL: Timeout,2048,2020-12-21 09:23:16.913236
402,0.33333333333333326,0.35,80.0,-1.0,0.15000000000000002,1.0,0.12000000000000001,400.0,800.0,350.0,FAIL: NoTouch,-256,2020-12-21 09:23:36.881622
403,1.0,0.15,80.0,-0.33333333333333337,0.25,1.0,0.02,400.0,600.0,350.0,FAIL: NoTouch,256,2020-12-21 09:23:56.847286
404,0.33333333333333326,0.55,80.0,-1.0,0.25,0.33333333333333326,0.12000000000000001,1000.0,600.0,350.0,FAIL: NoTouch,0,2020-12-21 09:24:16.798265
405,-1.0,0.15,81.0,-0.33333333333333337,0.25,-1.0,0.12000000000000001,1300.0,250.0,0.0,FAIL: Timeout,-2048,2020-12-21 09:24:36.802144
406,-0.33333333333333337,0.35,81.0,-1.0,0.05,-1.0,0.02,1300.0,250.0,0.0,FAIL: Timeout,2048,2020-12-21 09:24:56.767946
407,1.0,0.35,81.0,1.0,0.25,0.33333333333333326,0.12000000000000001,1000.0,250.0,0.0,FAIL: NoTouch,-256,2020-12-21 09:25:16.737181
408,-0.33333333333333337,0.15,81.0,0.33333333333333326,0.05,0.33333333333333326,0.12000000000000001,1300.0,450.0,0.0,FAIL: NoTouch,256,2020-12-21 09:25:36.703623
409,-1.0,0.55,81.0,1.0,0.05,1.0,0.22,400.0,50.0,0.0,PASS: Slow,0,2020-12-21 09:25:54.165389
410,0.33333333333333326,0.55,82.0,-0.33333333333333337,0.15000000000000002,-0.33333333333333337,0.22,400.0,400.0,350.0,FAIL: NoTouch,-2048,2020-12-21 09:26:14.121627
411,1.0,0.15,82.0,0.33333333333333326,0.05,-1.0,0.22,400.0,400.0,350.0,FAIL: NoTouch,2048,2020-12-21 09:26:34.087370
412,0.33333333333333326,0.35,82.0,-1.0,0.05,1.0,0.12000000000000001,1000.0,450.0,0.0,FAIL: NoTouch,-256,2020-12-21 09:26:54.045531
413,-1.0,0.15,82.0,-1.0,0.15000000000000002,-1.0,0.12000000000000001,700.0,400.0,350.0,PASS: Fast,256,2020-12-21 09:27:06.053704
414,-0.33333333333333337,0.15,82.0,0.33333333333333326,0.15000000000000002,-0.33333333333333337,0.12000000000000001,1300.0,400.0,350.0,FAIL: NoTouch,0,2020-12-21 09:27:26.088936
415,-1.0,0.35,83.0,-1.0,0.05,-0.33333333333333337,0.02,1300.0,950.0,700.0,FAIL: NoTouch,-2048,2020-12-21 09:27:46.036395
416,1.0,0.35,83.0,-1.0,0.25,-0.33333333333333337,0.02,1300.0,50.0,0.0,FAIL: Timeout,2048,2020-12-21 09:28:05.989357
417,-0.33333333333333337,0.55,83.0,-1.0,0.05,0.33333333333333326,0.22,700.0,1150.0,700.0,FAIL: Timeout,-256,2020-12-21 09:28:25.954468
418,0.33333333333333326,0.35,83.0,-1.0,0.05,-0.33333333333333337,0.22,1000.0,1150.0,700.0,FAIL: Timeout,256,2020-12-21 09:28:45.903553
419,-1.0,0.35,83.0,-1.0,0.15000000000000002,1.0,0.22,400.0,400.0,350.0,FAIL: NoTouch,0,2020-12-21 09:29:05.833569
420,-0.33333333333333337,0.15,84.0,1.0,0.15000000000000002,0.33333333333333326,0.02,700.0,1150.0,700.0,FAIL: NoTouch,-2048,2020-12-21 09:29:25.751235
421,0.33333333333333326,0.15,84.0,-0.33333333333333337,0.25,1.0,0.02,400.0,750.0,700.0,FAIL: NoTouch,2048,2020-12-21 09:29:45.721280
422,-0.33333333333333337,0.55,84.0,-1.0,0.05,-1.0,0.22,700.0,250.0,0.0,FAIL: Timeout,-256,2020-12-21 09:30:05.684046
423,-1.0,0.15,84.0,0.33333333333333326,0.25,-0.33333333333333337,0.12000000000000001,1000.0,400.0,350.0,FAIL: NoTouch,256,2020-12-21 09:30:25.661367
424,-1.0,0.35,84.0,1.0,0.05,-0.33333333333333337,0.22,1000.0,450.0,0.0,FAIL: NoTouch,0,2020-12-21 09:30:45.621419
425,1.0,0.35,85.0,0.33333333333333326,0.25,0.33333333333333326,0.12000000000000001,700.0,800.0,350.0,FAIL: NoTouch,-2048,2020-12-21 09:31:05.543905
426,0.33333333333333326,0.35,85.0,-1.0,0.15000000000000002,-1.0,0.22,1000.0,400.0,350.0,FAIL: NoTouch,2048,2020-12-21 09:31:25.475656
427,0.33333333333333326,0.55,85.0,1.0,0.25,-0.33333333333333337,0.12000000000000001,400.0,800.0,350.0,FAIL: NoTouch,-256,2020-12-21 09:31:45.455029
428,-0.33333333333333337,0.55,85.0,-1.0,0.25,-1.0,0.12000000000000001,1000.0,1150.0,700.0,FAIL: Timeout,256,2020-12-21 09:32:05.414060
429,0.33333333333333326,0.55,85.0,0.33333333333333326,0.05,-0.33333333333333337,0.22,1300.0,750.0,700.0,FAIL: NoTouch,0,2020-12-21 09:32:25.368905
430,1.0,0.55,86.0,0.33333333333333326,0.05,0.33333333333333326,0.02,700.0,600.0,350.0,FAIL: NoTouch,-2048,2020-12-21 09:32:45.334442
431,1.0,0.55,86.0,1.0,0.25,0.33333333333333326,0.02,400.0,450.0,0.0,FAIL: NoTouch,2048,2020-12-21 09:33:05.264300
432,1.0,0.55,86.0,0.33333333333333326,0.25,-0.33333333333333337,0.02,400.0,250.0,0.0,FAIL: NoTouch,-256,2020-12-21 09:33:25.220411
433,0.33333333333333326,0.15,86.0,0.33333333333333326,0.25,-1.0,0.22,400.0,450.0,0.0,PASS: Medium,256,2020-12-21 09:33:39.637175
434,-0.33333333333333337,0.35,86.0,0.33333333333333326,0.25,1.0,0.12000000000000001,400.0,400.0,350.0,FAIL: NoTouch,0,2020-12-21 09:33:59.675704
435,0.33333333333333326,0.55,87.0,-1.0,0.05,0.33333333333333326,0.12000000000000001,1000.0,750.0,700.0,FAIL: NoTouch,-2048,2020-12-21 09:34:19.729294
436,-0.33333333333333337,0.35,87.0,-0.33333333333333337,0.15000000000000002,1.0,0.12000000000000001,1300.0,950.0,700.0,FAIL: NoTouch,2048,2020-12-21 09:34:39.732126
437,-1.0,0.15,87.0,0.33333333333333326,0.25,1.0,0.12000000000000001,700.0,400.0,350.0,FAIL: NoTouch,-256,2020-12-21 09:34:59.668712
438,0.33333333333333326,0.55,87.0,1.0,0.05,-1.0,0.02,1000.0,800.0,350.0,PASS: Medium,256,2020-12-21 09:35:13.278485
439,-0.33333333333333337,0.15,87.0,1.0,0.15000000000000002,1.0,0.02,1000.0,450.0,0.0,FAIL: NoTouch,0,2020-12-21 09:35:33.293692
440,-1.0,0.35,88.0,1.0,0.25,-0.33333333333333337,0.22,1000.0,800.0,350.0,FAIL: NoTouch,-2048,2020-12-21 09:35:53.266002
441,1.0,0.55,88.0,0.33333333333333326,0.15000000000000002,1.0,0.22,700.0,800.0,350.0,FAIL: NoTouch,2048,2020-12-21 09:36:13.241589
442,0.33333333333333326,0.35,88.0,0.33333333333333326,0.05,-1.0,0.02,1300.0,600.0,350.0,PASS: Medium,-256,2020-12-21 09:36:25.942655
443,0.33333333333333326,0.35,88.0,1.0,0.25,-0.33333333333333337,0.22,400.0,800.0,350.0,FAIL: NoTouch,256,2020-12-21 09:36:46.061485
444,0.33333333333333326,0.35,88.0,-1.0,0.05,1.0,0.12000000000000001,400.0,750.0,700.0,FAIL: NoTouch,0,2020-12-21 09:37:06.033024
445,0.33333333333333326,0.35,89.0,1.0,0.05,-0.33333333333333337,0.22,1000.0,50.0,0.0,FAIL: NoTouch,-2048,2020-12-21 09:37:25.997032
446,-0.33333333333333337,0.15,89.0,0.33333333333333326,0.25,0.33333333333333326,0.22,1300.0,950.0,700.0,FAIL: NoTouch,2048,2020-12-21 09:37:46.035504
447,-0.33333333333333337,0.55,89.0,0.33333333333333326,0.05,-0.33333333333333337,0.22,400.0,950.0,700.0,FAIL: Timeout,-256,2020-12-21 09:38:05.988213
448,0.33333333333333326,0.55,89.0,0.33333333333333326,0.15000000000000002,1.0,0.22,1300.0,1150.0,700.0,FAIL: NoTouch,256,2020-12-21 09:38:25.956331
449,-1.0,0.35,89.0,1.0,0.05,-0.33333333333333337,0.22,700.0,950.0,700.0,FAIL: Timeout,0,2020-12-21 09:38:45.936099
450,0.33333333333333326,0.35,90.0,-1.0,0.15000000000000002,-0.33333333333333337,0.12000000000000001,1300.0,950.0,700.0,FAIL: NoTouch,-2048,2020-12-21 09:39:05.871470
451,-0.33333333333333337,0.35,90.0,-1.0,0.05,-1.0,0.12000000000000001,700.0,600.0,350.0,FAIL: NoTouch,2048,2020-12-21 09:39:25.808750
452,-1.0,0.15,90.0,0.33333333333333326,0.15000000000000002,-1.0,0.12000000000000001,400.0,800.0,350.0,PASS: Medium,-256,2020-12-21 09:39:38.671676
453,-1.0,0.15,90.0,1.0,0.05,-1.0,0.02,400.0,750.0,700.0,PASS: Fast,256,2020-12-21 09:39:50.830980
454,1.0,0.55,90.0,-1.0,0.25,1.0,0.22,700.0,250.0,0.0,PASS: Slow,0,2020-12-21 09:40:09.458274
455,0.33333333333333326,0.55,91.0,0.33333333333333326,0.05,1.0,0.22,700.0,600.0,350.0,FAIL: NoTouch,-2048,2020-12-21 09:40:29.452617
456,-0.33333333333333337,0.35,91.0,1.0,0.05,0.33333333333333326,0.22,700.0,950.0,700.0,FAIL: NoTouch,2048,2020-12-21 09:40:49.435384
457,-0.33333333333333337,0.35,91.0,0.33333333333333326,0.15000000000000002,-1.0,0.12000000000000001,400.0,1150.0,700.0,PASS: Medium,-256,2020-12-21 09:41:02.420901
458,0.33333333333333326,0.55,91.0,1.0,0.15000000000000002,1.0,0.22,1300.0,750.0,700.0,FAIL: NoTouch,256,2020-12-21 09:41:22.448575
459,1.0,0.35,91.0,1.0,0.15000000000000002,-1.0,0.02,400.0,1150.0,700.0,PASS: Slow,0,2020-12-21 09:41:40.294066
460,1.0,0.55,92.0,-0.33333333333333337,0.25,-1.0,0.12000000000000001,400.0,400.0,350.0,FAIL: NoTouch,-2048,2020-12-21 09:42:00.280213
461,-0.33333333333333337,0.55,92.0,-1.0,0.15000000000000002,0.33333333333333326,0.02,700.0,250.0,0.0,FAIL: NoTouch,2048,2020-12-21 09:42:20.276604
462,0.33333333333333326,0.35,92.0,0.33333333333333326,0.05,1.0,0.22,1000.0,250.0,0.0,FAIL: NoTouch,-256,2020-12-21 09:42:40.270259
463,-0.33333333333333337,0.35,92.0,-0.33333333333333337,0.05,-0.33333333333333337,0.12000000000000001,400.0,50.0,0.0,PASS: Medium,256,2020-12-21 09:42:54.874547
464,-1.0,0.35,92.0,0.33333333333333326,0.15000000000000002,-0.33333333333333337,0.02,1000.0,250.0,0.0,PASS: Medium,0,2020-12-21 09:43:08.763687
465,1.0,0.35,93.0,-1.0,0.15000000000000002,0.33333333333333326,0.22,700.0,400.0,350.0,FAIL: Timeout,-2048,2020-12-21 09:43:28.803931
466,-1.0,0.35,93.0,0.33333333333333326,0.25,-1.0,0.22,1300.0,1150.0,700.0,FAIL: NoTouch,2048,2020-12-21 09:43:48.776403
467,-1.0,0.35,93.0,1.0,0.25,1.0,0.12000000000000001,1000.0,450.0,0.0,FAIL: NoTouch,-256,2020-12-21 09:44:08.788374
468,1.0,0.55,93.0,-0.33333333333333337,0.15000000000000002,-1.0,0.12000000000000001,700.0,50.0,0.0,FAIL: Timeout,256,2020-12-21 09:44:28.736483
469,-1.0,0.35,93.0,0.33333333333333326,0.15000000000000002,-0.33333333333333337,0.12000000000000001,400.0,450.0,0.0,FAIL: NoTouch,0,2020-12-21 09:44:48.683100
470,1.0,0.55,94.0,-0.33333333333333337,0.15000000000000002,-0.33333333333333337,0.02,400.0,250.0,0.0,FAIL: NoTouch,-2048,2020-12-21 09:45:08.645965
471,-1.0,0.15,94.0,1.0,0.25,-1.0,0.22,1000.0,600.0,350.0,FAIL: NoTouch,2048,2020-12-21 09:45:28.622031
472,0.33333333333333326,0.35,94.0,1.0,0.25,1.0,0.02,1000.0,250.0,0.0,FAIL: NoTouch,-256,2020-12-21 09:45:48.604240
473,1.0,0.15,94.0,1.0,0.15000000000000002,1.0,0.02,700.0,450.0,0.0,FAIL: NoTouch,256,2020-12-21 09:46:08.599291
474,-0.33333333333333337,0.15,94.0,1.0,0.25,0.33333333333333326,0.22,1000.0,600.0,350.0,FAIL: NoTouch,0,2020-12-21 09:46:28.577901
475,1.0,0.55,95.0,0.33333333333333326,0.25,1.0,0.22,1300.0,450.0,0.0,FAIL: NoTouch,-2048,2020-12-21 09:46:48.568710
476,-1.0,0.15,95.0,-1.0,0.15000000000000002,-1.0,0.22,700.0,50.0,0.0,FAIL: NoTouch,2048,2020-12-21 09:47:08.559265
477,-0.33333333333333337,0.55,95.0,-0.33333333333333337,0.05,0.33333333333333326,0.22,400.0,250.0,0.0,FAIL: NoTouch,-256,2020-12-21 09:47:28.506532
478,-1.0,0.15,95.0,0.33333333333333326,0.15000000000000002,1.0,0.22,1000.0,450.0,0.0,FAIL: NoTouch,256,2020-12-21 09:47:48.490998
479,-1.0,0.35,95.0,0.33333333333333326,0.05,1.0,0.12000000000000001,700.0,250.0,0.0,PASS: Slow,0,2020-12-21 09:48:05.337748
480,-0.33333333333333337,0.15,96.0,-1.0,0.05,1.0,0.12000000000000001,1000.0,600.0,350.0,FAIL: NoTouch,-2048,2020-12-21 09:48:25.325286
481,-1.0,0.15,96.0,-0.33333333333333337,0.25,-0.33333333333333337,0.12000000000000001,1300.0,450.0,0.0,FAIL: NoTouch,2048,2020-12-21 09:48:45.280714
482,-1.0,0.55,96.0,0.33333333333333326,0.15000000000000002,0.33333333333333326,0.12000000000000001,1000.0,250.0,0.0,FAIL: NoTouch,-256,2020-12-21 09:49:05.259317
483,-0.33333333333333337,0.15,96.0,1.0,0.15000000000000002,1.0,0.02,1300.0,1150.0,700.0,FAIL: NoTouch,256,2020-12-21 09:49:25.227936
484,0.33333333333333326,0.15,96.0,0.33333333333333326,0.15000000000000002,-0.33333333333333337,0.22,400.0,750.0,700.0,FAIL: Timeout,0,2020-12-21 09:49:45.206930
485,-0.33333333333333337,0.55,97.0,-0.33333333333333337,0.15000000000000002,1.0,0.02,1000.0,600.0,350.0,FAIL: NoTouch,-2048,2020-12-21 09:50:05.216888
486,0.33333333333333326,0.55,97.0,0.33333333333333326,0.05,-1.0,0.12000000000000001,400.0,600.0,350.0,FAIL: NoTouch,2048,2020-12-21 09:50:25.216336
487,0.33333333333333326,0.15,97.0,1.0,0.25,-1.0,0.02,700.0,1150.0,700.0,PASS: Medium,-256,2020-12-21 09:50:37.783075
488,-1.0,0.35,97.0,-1.0,0.15000000000000002,-0.33333333333333337,0.02,400.0,1150.0,700.0,FAIL: NoTouch,256,2020-12-21 09:50:57.899288
489,1.0,0.55,97.0,1.0,0.15000000000000002,0.33333333333333326,0.22,1000.0,450.0,0.0,FAIL: NoTouch,0,2020-12-21 09:51:17.875163
490,-0.33333333333333337,0.35,98.0,0.33333333333333326,0.25,1.0,0.02,1300.0,400.0,350.0,FAIL: NoTouch,-2048,2020-12-21 09:51:37.907981
491,-1.0,0.15,98.0,-1.0,0.05,0.33333333333333326,0.12000000000000001,1300.0,750.0,700.0,FAIL: Timeout,2048,2020-12-21 09:51:57.887316
492,0.33333333333333326,0.55,98.0,-1.0,0.15000000000000002,-1.0,0.22,700.0,400.0,350.0,PASS: Fast,-256,2020-12-21 09:52:10.204211
493,0.33333333333333326,0.35,98.0,-0.33333333333333337,0.05,-1.0,0.02,700.0,600.0,350.0,PASS: Medium,256,2020-12-21 09:52:23.245060
494,-1.0,0.15,98.0,-1.0,0.25,1.0,0.22,1000.0,50.0,0.0,PASS: Slow,0,2020-12-21 09:52:40.173978
495,-1.0,0.35,99.0,0.33333333333333326,0.05,-0.33333333333333337,0.12000000000000001,1000.0,750.0,700.0,FAIL: NoTouch,-2048,2020-12-21 09:53:00.112205
496,-1.0,0.55,99.0,-0.33333333333333337,0.15000000000000002,-1.0,0.02,1300.0,250.0,0.0,FAIL: Timeout,2048,2020-12-21 09:53:20.097910
497,1.0,0.15,99.0,0.33333333333333326,0.05,1.0,0.22,1000.0,250.0,0.0,FAIL: NoTouch,-256,2020-12-21 09:53:40.104028
498,0.33333333333333326,0.35,99.0,1.0,0.05,1.0,0.02,700.0,50.0,0.0,PASS: Slow,256,2020-12-21 09:53:56.796574
499,1.0,0.55,99.0,1.0,0.25,-0.33333333333333337,0.22,1000.0,400.0,350.0,FAIL: NoTouch,0,2020-12-21 09:54:17.321260
500,0.33333333333333326,0.15,100.0,-1.0,0.15000000000000002,1.0,0.22,1000.0,400.0,350.0,FAIL: NoTouch,-2048,2020-12-21 09:54:37.386151
501,-0.33333333333333337,0.15,100.0,-0.33333333333333337,0.25,-1.0,0.22,700.0,450.0,0.0,FAIL: NoTouch,2048,2020-12-21 09:54:57.393496
502,1.0,0.15,100.0,1.0,0.25,0.33333333333333326,0.02,700.0,800.0,350.0,FAIL: NoTouch,-256,2020-12-21 09:55:17.365093
503,-1.0,0.15,100.0,-1.0,0.25,1.0,0.02,700.0,950.0,700.0,FAIL: NoTouch,256,2020-12-21 09:55:37.360793
504,0.33333333333333326,0.55,100.0,1.0,0.05,-1.0,0.22,1300.0,600.0,350.0,PASS: Medium,0,2020-12-21 09:55:51.421488
505,-0.33333333333333337,0.55,101.0,-0.33333333333333337,0.05,-0.33333333333333337,0.22,1000.0,600.0,350.0,FAIL: Timeout,-2048,2020-12-21 09:56:11.435932
506,-1.0,0.15,101.0,1.0,0.05,-1.0,0.22,400.0,800.0,350.0,FAIL: NoTouch,2048,2020-12-21 09:56:31.416806
507,-1.0,0.15,101.0,0.33333333333333326,0.25,0.33333333333333326,0.22,700.0,750.0,700.0,FAIL: NoTouch,-256,2020-12-21 09:56:51.440082
508,1.0,0.15,101.0,0.33333333333333326,0.25,-0.33333333333333337,0.22,1000.0,950.0,700.0,FAIL: Timeout,256,2020-12-21 09:57:11.446606
509,1.0,0.55,101.0,0.33333333333333326,0.15000000000000002,-1.0,0.22,1000.0,950.0,700.0,PASS: Medium,0,2020-12-21 09:57:24.440457
510,-0.33333333333333337,0.55,102.0,-1.0,0.25,-1.0,0.22,400.0,800.0,350.0,FAIL: NoTouch,-2048,2020-12-21 09:57:44.516538
511,-0.33333333333333337,0.15,102.0,0.33333333333333326,0.25,0.33333333333333326,0.22,700.0,450.0,0.0,FAIL: NoTouch,2048,2020-12-21 09:58:04.502061
