,minSpeed_action,maxSpeed_action,flick_time,flick_pitch,jump1_pitch,jump1_time,jump2_pitch,jump2_time,iteration,params,result
1,,,,,,,,,353.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,700.0,950.0,0.35,1.0,-1.0,0.25,-0.33333333333333337,0.22,,,
1,,,,,,,,,354.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.35, 'flick_pitch': -1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,0.0,450.0,0.55,-1.0,-1.0,0.15000000000000002,-0.33333333333333337,0.12000000000000001,,,
1,,,,,,,,,355.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: NoTouch
0,0.0,450.0,0.35,-0.33333333333333337,0.33333333333333326,0.25,0.33333333333333326,0.22,,,
1,,,,,,,,,356.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,350.0,400.0,0.15,-1.0,0.33333333333333326,0.25,1.0,0.02,,,
1,,,,,,,,,357.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.35, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: NoTouch
0,350.0,600.0,0.15,1.0,-0.33333333333333337,0.25,-1.0,0.02,,,
1,,,,,,,,,358.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,600.0,0.55,-0.33333333333333337,-0.33333333333333337,0.25,-1.0,0.22,,,
1,,,,,,,,,359.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: Timeout
0,0.0,450.0,0.15,-1.0,1.0,0.25,-0.33333333333333337,0.22,,,
1,,,,,,,,,360.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.55, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,700.0,950.0,0.15,-1.0,-0.33333333333333337,0.25,1.0,0.12000000000000001,,,
1,,,,,,,,,361.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: NoTouch
0,350.0,600.0,0.15,0.33333333333333326,1.0,0.25,-0.33333333333333337,0.02,,,
1,,,,,,,,,362.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.25, 'jump2_pitch': 1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,700.0,950.0,0.35,0.33333333333333326,1.0,0.15000000000000002,-0.33333333333333337,0.22,,,
1,,,,,,,,,363.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,400.0,0.55,-1.0,0.33333333333333326,0.05,-1.0,0.12000000000000001,,,
1,,,,,,,,,364.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.35, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: Timeout
0,700.0,750.0,0.15,1.0,1.0,0.05,1.0,0.22,,,
1,,,,,,,,,365.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,0.0,450.0,0.55,1.0,-1.0,0.15000000000000002,-0.33333333333333337,0.12000000000000001,,,
1,,,,,,,,,366.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.05, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,350.0,600.0,0.15,-1.0,0.33333333333333326,0.05,0.33333333333333326,0.22,,,
1,,,,,,,,,367.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,700.0,750.0,0.35,-0.33333333333333337,-1.0,0.15000000000000002,-1.0,0.12000000000000001,,,
1,,,,,,,,,368.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: Timeout
0,350.0,600.0,0.55,1.0,-0.33333333333333337,0.25,0.33333333333333326,0.12000000000000001,,,
1,,,,,,,,,369.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.35, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,0.0,450.0,0.55,-0.33333333333333337,1.0,0.25,1.0,0.02,,,
1,,,,,,,,,370.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.25, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,700.0,1150.0,0.55,-1.0,1.0,0.05,1.0,0.12000000000000001,,,
1,,,,,,,,,371.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.55, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,600.0,0.55,1.0,-0.33333333333333337,0.05,-0.33333333333333337,0.02,,,
1,,,,,,,,,372.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.05, 'jump2_pitch': 1.0, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,700.0,750.0,0.15,-1.0,-1.0,0.25,-1.0,0.12000000000000001,,,
1,,,,,,,,,373.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.02}",FAIL: Timeout
0,350.0,800.0,0.35,1.0,-1.0,0.25,-0.33333333333333337,0.22,,,
1,,,,,,,,,374.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,0.0,50.0,0.55,-0.33333333333333337,1.0,0.05,1.0,0.12000000000000001,,,
1,,,,,,,,,375.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: NoTouch
0,350.0,800.0,0.15,0.33333333333333326,0.33333333333333326,0.15000000000000002,-0.33333333333333337,0.12000000000000001,,,
1,,,,,,,,,376.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.55, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 1.0, 'jump1_time': 0.05, 'jump2_pitch': 1.0, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,350.0,600.0,0.35,-1.0,-0.33333333333333337,0.05,0.33333333333333326,0.22,,,
1,,,,,,,,,377.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,350.0,600.0,0.55,-1.0,0.33333333333333326,0.05,1.0,0.22,,,
1,,,,,,,,,378.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.35, 'flick_pitch': -1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: NoTouch
0,700.0,950.0,0.55,1.0,0.33333333333333326,0.05,0.33333333333333326,0.12000000000000001,,,
1,,,,,,,,,379.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,350.0,800.0,0.35,-0.33333333333333337,0.33333333333333326,0.25,-0.33333333333333337,0.22,,,
1,,,,,,,,,380.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,0.0,450.0,0.35,-0.33333333333333337,-0.33333333333333337,0.05,-1.0,0.02,,,
1,,,,,,,,,381.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.35, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: Timeout
0,700.0,750.0,0.55,-0.33333333333333337,-1.0,0.15000000000000002,-1.0,0.22,,,
1,,,,,,,,,382.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.35, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: Timeout
0,350.0,800.0,0.35,0.33333333333333326,0.33333333333333326,0.15000000000000002,-0.33333333333333337,0.12000000000000001,,,
1,,,,,,,,,383.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.55, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: Timeout
0,700.0,750.0,0.55,-1.0,-1.0,0.15000000000000002,-1.0,0.02,,,
1,,,,,,,,,384.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.35, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,700.0,1150.0,0.55,1.0,1.0,0.25,-0.33333333333333337,0.02,,,
1,,,,,,,,,385.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,1150.0,0.35,-0.33333333333333337,-1.0,0.25,0.33333333333333326,0.12000000000000001,,,
1,,,,,,,,,386.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,600.0,0.35,-1.0,0.33333333333333326,0.25,-1.0,0.22,,,
1,,,,,,,,,387.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.35, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,700.0,950.0,0.35,1.0,1.0,0.15000000000000002,-0.33333333333333337,0.22,,,
1,,,,,,,,,388.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.35, 'flick_pitch': -1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,700.0,750.0,0.15,-0.33333333333333337,0.33333333333333326,0.25,1.0,0.12000000000000001,,,
1,,,,,,,,,389.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: NoTouch
0,350.0,400.0,0.35,-0.33333333333333337,-1.0,0.05,1.0,0.12000000000000001,,,
1,,,,,,,,,390.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': 1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,0.0,50.0,0.55,-1.0,0.33333333333333326,0.15000000000000002,-0.33333333333333337,0.12000000000000001,,,
1,,,,,,,,,391.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.35, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': 1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,350.0,400.0,0.55,0.33333333333333326,-1.0,0.05,-0.33333333333333337,0.22,,,
1,,,,,,,,,392.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,350.0,800.0,0.55,1.0,0.33333333333333326,0.25,-0.33333333333333337,0.02,,,
1,,,,,,,,,393.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.55, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: Timeout
0,700.0,750.0,0.35,-0.33333333333333337,0.33333333333333326,0.05,0.33333333333333326,0.02,,,
1,,,,,,,,,394.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,1150.0,0.35,-1.0,0.33333333333333326,0.25,-1.0,0.12000000000000001,,,
1,,,,,,,,,395.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.35, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: Timeout
0,350.0,600.0,0.35,-1.0,-1.0,0.05,1.0,0.22,,,
1,,,,,,,,,396.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.35, 'flick_pitch': -1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,700.0,750.0,0.35,1.0,-0.33333333333333337,0.05,-1.0,0.02,,,
1,,,,,,,,,397.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.35, 'flick_pitch': -1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",PASS
0,700.0,750.0,0.35,1.0,-0.33333333333333337,0.05,-1.0,0.02,,,
1,,,,,,,,,398.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: Timeout
0,700.0,1150.0,0.15,0.33333333333333326,-0.33333333333333337,0.05,-1.0,0.02,,,
1,,,,,,,,,399.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: Timeout
0,0.0,450.0,0.55,-1.0,-1.0,0.25,1.0,0.22,,,
1,,,,,,,,,400.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,400.0,0.15,0.33333333333333326,1.0,0.25,-1.0,0.02,,,
1,,,,,,,,,401.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: Timeout
0,350.0,600.0,0.55,1.0,-0.33333333333333337,0.05,1.0,0.02,,,
1,,,,,,,,,402.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,800.0,0.15,-0.33333333333333337,-0.33333333333333337,0.25,1.0,0.22,,,
1,,,,,,,,,403.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,600.0,0.15,1.0,0.33333333333333326,0.25,-1.0,0.22,,,
1,,,,,,,,,404.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.25, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: Timeout
0,700.0,1150.0,0.35,0.33333333333333326,-0.33333333333333337,0.15000000000000002,-0.33333333333333337,0.12000000000000001,,,
1,,,,,,,,,405.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,700.0,750.0,0.35,-1.0,1.0,0.15000000000000002,-0.33333333333333337,0.12000000000000001,,,
1,,,,,,,,,406.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.35, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,350.0,800.0,0.55,0.33333333333333326,-1.0,0.05,0.33333333333333326,0.02,,,
1,,,,,,,,,407.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.35, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,0.0,250.0,0.55,-1.0,-1.0,0.05,-0.33333333333333337,0.12000000000000001,,,
1,,,,,,,,,408.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.55, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,800.0,0.35,1.0,1.0,0.15000000000000002,-0.33333333333333337,0.02,,,
1,,,,,,,,,409.0,"{'minSpeed_action': 0, 'maxSpeed_action': 250, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,700.0,750.0,0.35,1.0,-1.0,0.25,-1.0,0.12000000000000001,,,
1,,,,,,,,,410.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.02}",FAIL: Timeout
0,350.0,600.0,0.55,-1.0,-1.0,0.05,0.33333333333333326,0.12000000000000001,,,
1,,,,,,,,,411.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,700.0,1150.0,0.35,-1.0,0.33333333333333326,0.05,-1.0,0.22,,,
1,,,,,,,,,412.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,0.0,450.0,0.15,-1.0,1.0,0.15000000000000002,-0.33333333333333337,0.02,,,
1,,,,,,,,,413.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.35, 'flick_pitch': -1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,700.0,950.0,0.55,0.33333333333333326,-0.33333333333333337,0.05,-0.33333333333333337,0.22,,,
1,,,,,,,,,414.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,600.0,0.35,0.33333333333333326,-0.33333333333333337,0.25,-0.33333333333333337,0.22,,,
1,,,,,,,,,415.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.55, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: Timeout
0,0.0,450.0,0.35,0.33333333333333326,0.33333333333333326,0.25,-1.0,0.02,,,
1,,,,,,,,,416.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.35, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.25, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: Timeout
0,0.0,50.0,0.55,1.0,-1.0,0.15000000000000002,1.0,0.02,,,
1,,,,,,,,,417.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.35, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,0.0,250.0,0.35,-0.33333333333333337,-0.33333333333333337,0.15000000000000002,0.33333333333333326,0.12000000000000001,,,
1,,,,,,,,,418.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,1150.0,0.35,1.0,-0.33333333333333337,0.25,0.33333333333333326,0.02,,,
1,,,,,,,,,419.0,"{'minSpeed_action': 0, 'maxSpeed_action': 250, 'flick_time': 0.35, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,350.0,400.0,0.55,-0.33333333333333337,1.0,0.15000000000000002,1.0,0.02,,,
1,,,,,,,,,420.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.25, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,950.0,0.15,-0.33333333333333337,-1.0,0.05,0.33333333333333326,0.12000000000000001,,,
1,,,,,,,,,421.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.55, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,750.0,0.35,1.0,-0.33333333333333337,0.15000000000000002,-0.33333333333333337,0.12000000000000001,,,
1,,,,,,,,,422.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,350.0,800.0,0.35,-0.33333333333333337,-0.33333333333333337,0.25,-1.0,0.12000000000000001,,,
1,,,,,,,,,423.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,0.0,50.0,0.55,1.0,-0.33333333333333337,0.15000000000000002,1.0,0.22,,,
