,flick_pitch,flick_time,iteration,jump1_pitch,jump1_time,jump2_pitch,jump2_time,maxSpeed_action,minSpeed_action,result,timestamp
72,0.33333333333333326,0.15,72.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:03:49.680034
73,0.33333333333333326,0.15,73.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:04:04.546587
74,0.33333333333333326,0.15,74.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:04:17.033884
75,0.33333333333333326,0.15,75.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:04:29.464273
76,0.33333333333333326,0.15,76.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:04:41.763095
77,0.33333333333333326,0.15,77.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:04:57.071433
78,0.33333333333333326,0.15,78.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:05:09.375158
79,0.33333333333333326,0.15,79.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:05:21.883961
80,0.33333333333333326,0.15,80.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:05:34.422870
81,0.33333333333333326,0.15,81.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:05:47.171738
82,0.33333333333333326,0.15,82.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:05:59.354008
83,0.33333333333333326,0.15,83.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:06:11.848882
84,0.33333333333333326,0.15,84.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:06:24.292262
85,0.33333333333333326,0.15,85.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:06:36.889055
86,0.33333333333333326,0.15,86.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:06:49.239440
87,0.33333333333333326,0.15,87.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:07:01.757896
88,0.33333333333333326,0.15,88.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:07:14.205498
89,0.33333333333333326,0.15,89.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:07:26.785733
90,0.33333333333333326,0.15,90.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:07:39.160945
91,0.33333333333333326,0.15,91.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:07:51.573797
92,-0.33333333333333337,0.35,92.0,1.0,0.15000000000000002,-0.33333333333333337,0.02,250.0,0.0,FAIL: NoTouch,2020-12-18 19:08:07.236338
93,0.33333333333333326,0.15,93.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:08:19.769678
94,0.33333333333333326,0.15,94.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:08:32.749107
95,0.33333333333333326,0.15,95.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:08:45.161011
96,0.33333333333333326,0.15,96.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:08:57.747901
97,-0.33333333333333337,0.35,97.0,-1.0,0.25,-0.33333333333333337,0.02,250.0,0.0,FAIL: NoTouch,2020-12-18 19:09:13.153354
98,0.33333333333333326,0.15,98.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:09:25.793228
99,0.33333333333333326,0.15,99.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:09:38.438319
